"","score_spatial_density","score_spatial_lastupdate","score_spatial_climfreq","score_spatial_completeness","score_spatial_modeldisagree","total","cellID"
"9237",1,1,0,1,0.468585952501514,0.693717190500303,9237
"9238",1,1,0,1,0.463948906610882,0.692789781322176,9238
"9239",1,1,0.368909512761021,1,0.460730154681978,0.7659279334886,9239
"9258",1,1,0.624129930394432,1,0.527053225110128,0.830236631100912,9258
"9259",1,1,0.624129930394432,1,0.538389177302132,0.832503821539313,9259
"9260",1,1,0.624129930394432,1,0.528712829960894,0.830568552071065,9260
"9261",1,1,0.624129930394432,1,0.472155599185514,0.819257105915989,9261
"9262",1,1,0,1,0.424145344003317,0.684829068800663,9262
"9263",1,1,0.303944315545244,1,0.446542475155714,0.750097358140192,9263
"9264",1,1,0.303944315545244,1,0.474971034380788,0.755783069985206,9264
"9265",1,1,0.303944315545244,1,0.477038837363995,0.756196630581848,9265
"9271",1,1,0.345707656612529,1,0.55908361995339,0.780958255313184,9271
"9272",1,1,0.345707656612529,1,0.55092439721357,0.77932641076522,9272
"9498",1,1,0.303944315545244,1,0.378464435737711,0.736481750256591,9498
"9499",1,1,0.303944315545244,1,0.370270901716395,0.734843043452328,9499
"9500",1,1,0,1,0.367193427373364,0.673438685474673,9500
"9501",1,1,0,1,0.36122142502534,0.672244285005068,9501
"9502",1,1,0,1,0.366554459343519,0.673310891868704,9502
"9503",1,1,0,1,0.38079066987825,0.67615813397565,9503
"9504",1,1,0,1,0.380869338218505,0.676173867643701,9504
"9505",1,1,0,1,0.384320062708289,0.676864012541658,9505
"9506",1,1,0,1,0.383079267726508,0.676615853545302,9506
"9507",1,1,0,1,0.420643683178116,0.684128736635623,9507
"9508",1,1,0,1,0.460959085211714,0.692191817042343,9508
"9510",1,1,0,1,0.409237410545272,0.681847482109054,9510
"9511",1,1,0,1,0.42832070860932,0.685664141721864,9511
"9512",1,1,0,1,0.43531929035073,0.687063858070146,9512
"9529",1,1,0,1,0.474083822460695,0.694816764492139,9529
"9530",1,1,0,1,0.42785867360014,0.685571734720028,9530
"9531",1,1,0,1,0.433704962242557,0.686740992448512,9531
"9552",1,1,0.624129930394432,1,0.502275952195542,0.825281176517995,9552
"9557",1,1,0.303944315545244,1,0.479700543869184,0.756728971882886,9557
"9558",1,1,0.303944315545244,1,0.444021904746577,0.749593244058364,9558
"9564",1,1,0.345707656612529,1,0.496934216253396,0.768528374573185,9564
"9565",1,1,0.345707656612529,1,0.510101258958737,0.771161783114253,9565
"9790",1,1,0,1,0.421404120218948,0.68428082404379,9790
"9791",1,1,0,1,0.419380603549591,0.683876120709918,9791
"9794",1,1,0.303944315545244,1,0.360565053747561,0.732901873858561,9794
"9795",1,1,0.303944315545244,1,0.367947285137538,0.734378320136556,9795
"9796",1,1,0.303944315545244,1,0.380538888742486,0.736896640857546,9796
"9797",1,1,0.303944315545244,1,0.372970739728237,0.735383011054696,9797
"9798",1,1,0,1,0.391707034007255,0.678341406801451,9798
"9799",1,1,0,1,0.419975851224869,0.683995170244974,9799
"9800",1,1,0,1,0.439429569639256,0.687885913927851,9800
"9801",1,1,0,1,0.464720309112811,0.692944061822562,9801
"9802",1,1,0,1,0.456353025591794,0.691270605118359,9802
"9803",1,1,0,1,0.455705072958342,0.691141014591668,9803
"9804",1,1,0,1,0.462259164428327,0.692451832885665,9804
"9805",1,1,0,1,0.453810382770643,0.690762076554129,9805
"9809",1,1,0,1,0.384068140082704,0.676813628016541,9809
"9810",1,1,0,1,0.388968427784568,0.677793685556914,9810
"9811",1,1,0.303944315545244,1,0.389233579708379,0.738635579050725,9811
"9823",1,1,0,1,0.416081909872045,0.683216381974409,9823
"9824",1,1,0,1,0.386517045897706,0.677303409179541,9824
"9825",1,1,0,1,0.437437392965161,0.687487478593032,9825
"10083",1,1,0,1,0.432390451064242,0.686478090212848,10083
"10084",1,1,0,1,0.429116235125662,0.685823247025132,10084
"10087",1,1,0.303944315545244,1,0.382504040860845,0.737289671281218,10087
"10088",1,1,0.303944315545244,1,0.373729408146312,0.735534744738311,10088
"10095",1,1,0,1,0.457909696598072,0.691581939319614,10095
"10096",1,1,0,1,0.463113055495668,0.692622611099134,10096
"10097",1,1,0,1,0.467476389328343,0.693495277865669,10097
"10098",1,1,0,1,0.458977591019075,0.691795518203815,10098
"10099",1,1,0,1,0.451294340035765,0.690258868007153,10099
"10100",1,1,0,1,0.418083920088672,0.683616784017734,10100
"10101",1,1,0,1,0.402522515894171,0.680504503178834,10101
"10102",1,1,0,1,0.436129885532966,0.687225977106593,10102
"10103",1,1,0,1,0.44621329908808,0.689242659817616,10103
"10104",1,1,0.303944315545244,1,0.417229392317138,0.744234741572476,10104
"10136",1,1,0,1,0.499108348836786,0.699821669767357,10136
"10137",1,1,0,1,0.479682008702685,0.695936401740537,10137
"10152",1,1,0.345707656612529,1,0.487161231364685,0.766573777595443,10152
"10360",1,1,0.510440835266821,1,0.514439619838076,0.804976091020979,10360
"10361",1,1,0.805104408352668,1,0.5446107676937,0.869943035209274,10361
"10388",1,1,0,1,0.45090609196803,0.690181218393606,10388
"10389",1,1,0,1,0.456616762617399,0.69132335252348,10389
"10390",1,1,0,1,0.468604346178192,0.693720869235638,10390
"10391",1,1,0,1,0.471869223788613,0.694373844757723,10391
"10392",1,1,0,1,0.458183903870401,0.69163678077408,10392
"10393",1,1,0,1,0.429535044994647,0.68590700899893,10393
"10394",1,1,0,1,0.413435625757302,0.68268712515146,10394
"10395",1,1,0,1,0.444711313897466,0.688942262779493,10395
"10396",1,1,0,1,0.459255972241112,0.691851194448222,10396
"10418",1,1,0.39907192575406,1,0.339167265198085,0.747647838190429,10418
"10419",1,1,0.614849187935035,1,0.285896135506216,0.78014906468825,10419
"10420",1,1,0.614849187935035,1,0.292325291464609,0.781434895879929,10420
"10632",1,1,0.979118329466357,1,0.496946030653416,0.895212872023955,10632
"10633",1,1,0.990719257540603,1,0.425321902606543,0.883208232029429,10633
"10634",1,1,0.986078886310905,1,0.280580893532978,0.853331955968777,10634
"10653",1,1,0.758700696055684,1,0.522894202578404,0.856318979726818,10653
"10654",1,1,0.805104408352668,1,0.507511641517146,0.862523209973963,10654
"10655",1,1,0.805104408352668,1,0.408058234380364,0.842632528546606,10655
"10683",1,1,0,1,0.474917126759138,0.694983425351828,10683
"10684",1,1,0,1,0.474637896598178,0.694927579319636,10684
"10685",1,1,0,1,0.456380333127171,0.691276066625434,10685
"10686",1,1,0,1,0.460803587898871,0.692160717579774,10686
"10687",1,1,0,1,0.458475726625395,0.691695145325079,10687
"10688",1,1,0,1,0.452167615208529,0.690433523041706,10688
"10711",1,1,0.39907192575406,1,0.374099899241562,0.754634364999124,10711
"10712",1,1,0.614849187935035,1,0.305572134428771,0.784084264472761,10712
"10713",1,1,0.614849187935035,1,0.257178512577649,0.774405540102537,10713
"10729",1,1,0.303944315545244,1,0.509322781965778,0.762653419502204,10729
"10730",1,1,0.303944315545244,1,0.517776798746825,0.764344222858414,10730
"10926",1,1,0.983758700696056,1,0.369278633604504,0.870607466860112,10926
"10927",0.630534539424878,0.0416666666666666,0.986078886310905,0.269859667168507,0.196479167304108,0.424923785375013,10927
"10945",1,1,0.902552204176334,1,0.54302289818198,0.889115020471663,10945
"10946",1,1,0.805104408352668,1,0.480572545633562,0.857135390797246,10946
"10947",1,1,0.805104408352668,1,0.45417323341558,0.85185552835365,10947
"10948",1,1,0.805104408352668,1,0.434454999781575,0.847911881626849,10948
"10976",1,1,0,1,0.485620477963226,0.697124095592645,10976
"10977",1,1,0,1,0.486051314466963,0.697210262893393,10977
"10978",1,1,0,1,0.459080100394102,0.69181602007882,10978
"10979",1,1,0,1,0.4604796469546,0.69209592939092,10979
"11020",1,1,0,1,0.508102007793613,0.701620401558723,11020
"11021",1,1,0,1,0.514530031833441,0.702906006366688,11021
"11022",1,1,0,1,0.532795943203864,0.706559188640773,11022
"11023",1,1,0.303944315545244,1,0.535912751717023,0.767971413452453,11023
"11024",1,1,0.303944315545244,1,0.507178857459087,0.762224634600866,11024
"11313",1,1,0,1,0.500912131814747,0.700182426362949,11313
"11314",1,1,0,1,0.497249031104238,0.699449806220848,11314
"11315",1,1,0,1,0.512128383618521,0.702425676723704,11315
"11316",1,1,0.303944315545244,1,0.534746592615611,0.767738181632171,11316
"11317",1,1,0.303944315545244,1,0.536988852547622,0.768186633618573,11317
"11318",1,1,0.303944315545244,1,0.508790143536117,0.762546891816272,11318
"11519",1,1,0.958236658932715,1,0.492768543700104,0.890201040526564,11519
"11520",1,1,0.990719257540603,1,0.44403676117774,0.886951203743669,11520
"11521",1,1,0.990719257540603,1,0.475452453495391,0.893234342207199,11521
"11591",1,1,0.368909512761021,1,0.312900210589912,0.736361944670187,11591
"11592",1,1,0.368909512761021,1,0.374889553930348,0.748759813338274,11592
"11593",1,1,0.368909512761021,1,0.436880842755818,0.761158071103368,11593
"11594",1,1,0.368909512761021,1,0.442793914593561,0.762340685470916,11594
"11607",1,1,0,1,0.503319864091953,0.700663972818391,11607
"11608",1,1,0.303944315545244,1,0.503231715933717,0.761435206295792,11608
"11609",1,1,0.303944315545244,1,0.522404152584745,0.765269693625998,11609
"11610",1,1,0.303944315545244,1,0.52934974638834,0.766658812386717,11610
"11611",1,1,0.303944315545244,1,0.496159842465234,0.760020831602096,11611
"11812",1,1,0.958236658932715,1,0.516526877671615,0.894952707320866,11812
"11813",1,1,0.958236658932715,1,0.585687597196874,0.908784851225918,11813
"11814",1,1,0.990719257540603,1,0.612332182018872,0.920610287911895,11814
"11816",1,1,0.993039443155452,1,0.696413852065672,0.937890659044225,11816
"11817",1,1,0.993039443155452,1,0.61667988122637,0.921943864876365,11817
"11865",1,1,0.303944315545244,1,0.43312881569306,0.747414626247661,11865
"11866",1,1,0.303944315545244,1,0.454932892262399,0.751775441561529,11866
"11867",1,1,0.303944315545244,1,0.464589643263484,0.753706791761746,11867
"11883",1,1,0.368909512761021,1,0.426845111270248,0.759150924806254,11883
"11884",1,1,0.39907192575406,1,0.400483364599636,0.759911058070739,11884
"11885",1,1,0.39907192575406,1,0.36467137132111,0.752748659415034,11885
"11886",1,1,0.368909512761021,1,0.370045720666905,0.747791046685585,11886
"11887",1,1,0.368909512761021,1,0.413302908305576,0.756442484213319,11887
"11900",1,1,0.303944315545244,1,0.512897876007872,0.763368438310623,11900
"11901",1,1,0.303944315545244,1,0.509846506536741,0.762758164416397,11901
"11902",1,1,0,1,0.509173863929593,0.701834772785919,11902
"11903",1,1,0.303944315545244,1,0.525830399335564,0.765954942976162,11903
"11904",1,1,0.303944315545244,1,0.481460535747668,0.757080970258582,11904
"11905",1,1,0.345707656612529,1,0.453376009021391,0.759816733126784,11905
"11906",1,1,0.345707656612529,1,0.469994342175799,0.763140399757666,11906
"11907",1,1,0.345707656612529,1,0.44537129316567,0.75821578995564,11907
"11908",1,1,0.345707656612529,1,0.445099986434663,0.758161528609439,11908
"12109",1,1,0.958236658932715,1,0.708855900930243,0.933418511972592,12109
"12110",1,1,0.958236658932715,1,0.655388807836838,0.922725093353911,12110
"12143",1,1,0.412993039443155,1,0.474035928156421,0.777405793519915,12143
"12144",1,1,0.412993039443155,1,0.439614143110233,0.770521436510678,12144
"12145",1,1,0.412993039443155,1,0.472760538913503,0.777150715671332,12145
"12157",1,1,0.303944315545244,1,0.442258446367488,0.749240552382546,12157
"12158",1,1,0.345707656612529,1,0.431283363962932,0.755398204115092,12158
"12159",1,1,0.303944315545244,1,0.471136377262798,0.755016138561608,12159
"12160",1,1,0.303944315545244,1,0.484077602214457,0.75760438355194,12160
"12161",1,1,0.303944315545244,1,0.472690359962484,0.755326935101546,12161
"12162",1,1,0.303944315545244,1,0.450060195075553,0.750800902124159,12162
"12176",1,1,0.368909512761021,1,0.407030735303143,0.755188049612833,12176
"12177",1,1,0.39907192575406,1,0.397344978888834,0.759283380928579,12177
"12178",1,1,0.39907192575406,1,0.342270136963915,0.748268412543595,12178
"12179",1,1,0.39907192575406,1,0.334927451978797,0.746799875546571,12179
"12180",1,1,0.39907192575406,1,0.391734695267183,0.758161324204249,12180
"12181",1,1,0.303944315545244,1,0.427973987803931,0.746383660669835,12181
"12195",1,1,0,1,0.465410425712804,0.693082085142561,12195
"12196",1,1,0.303944315545244,1,0.505879768671218,0.761964816843292,12196
"12197",1,1,0.303944315545244,1,0.503754450075936,0.761539753124236,12197
"12198",1,1,0.303944315545244,1,0.478007688910576,0.756390400891164,12198
"12199",1,1,0.345707656612529,1,0.48456835965722,0.76605520325395,12199
"12200",1,1,0.345707656612529,1,0.464885781458007,0.762118687614107,12200
"12201",1,1,0.345707656612529,1,0.447785180250073,0.75869856737252,12201
"12202",1,1,0.345707656612529,1,0.452009288099273,0.759543388942361,12202
"12203",1,1,0.412993039443155,1,0.477358250634007,0.778070258015433,12203
"12404",1,1,0.958236658932715,1,0.518045134191599,0.895256358624863,12404
"12405",1,1,0.958236658932715,1,0.497829846817814,0.891213301150106,12405
"12436",1,1,0.412993039443155,1,0.490072030699046,0.78061301402844,12436
"12437",1,1,0.412993039443155,1,0.418317166057936,0.766262041100218,12437
"12438",1,1,0.412993039443155,1,0.413644464732513,0.765327500835134,12438
"12450",0.719266958439321,0.0416666666666666,0.345707656612529,0.528931743163228,0.431416788863761,0.413397962749101,12450
"12451",1,1,0.345707656612529,1,0.429879643452727,0.755117460013051,12451
"12452",1,1,0.303944315545244,1,0.461945976710422,0.753178058451133,12452
"12453",1,1,0.303944315545244,1,0.466865294793157,0.75416192206768,12453
"12454",1,1,0.303944315545244,1,0.469790455344309,0.754746954177911,12454
"12455",1,1,0.303944315545244,1,0.47655925761706,0.756100714632461,12455
"12471",1,1,0.39907192575406,1,0.346546171577277,0.749123619466268,12471
"12488",1,1,0,1,0.431528565822037,0.686305713164407,12488
"12489",1,1,0.303944315545244,1,0.434663626522055,0.74772158841346,12489
"12492",1,1,0.303944315545244,1,0.470904829171381,0.754969828943325,12492
"12494",1,1,0.345707656612529,1,0.466952098798097,0.762531951082125,12494
"12495",1,1,0.345707656612529,1,0.477805358467113,0.764702603015929,12495
"12519",0.666150269559686,0.0833333333333334,0.169373549883991,0.358113757235106,0.338041076970993,0.323002397396622,12519
"12730",1,1,0.412993039443155,1,0.40160764271415,0.762920136431461,12730
"12731",1,1,0.412993039443155,1,0.387537611973718,0.760106130283375,12731
"12742",1,1,0.345707656612529,1,0.36827370215367,0.74279627175324,12742
"12743",1,1,0.345707656612529,1,0.439722382822994,0.757086007887105,12743
"12744",1,1,0.345707656612529,1,0.495804703015519,0.76830247192561,12744
"12745",1,1,0.303944315545244,1,0.490320486824026,0.758852960473854,12745
"12746",1,1,0.303944315545244,1,0.47836983210641,0.756462829530331,12746
"12796",1,1,0.412993039443155,1,0.408218047132735,0.764242217315178,12796
"12811",1,1,0.169373549883991,1,0.4046824994955,0.714811209875898,12811
"12812",0.560629045536308,0.0416666666666666,0.169373549883991,0.153468539267231,0.436721383727999,0.272371837016439,12812
"13036",1,1,0.345707656612529,1,0.392317279603517,0.747604987243209,13036
"13037",1,1,0.345707656612529,1,0.460271161703941,0.761195763663294,13037
"13038",1,1,0.303944315545244,1,0.50205282274845,0.761199427658739,13038
"13039",1,1,0.303944315545244,1,0.499612760047236,0.760711415118496,13039
"13064",1,1,0.614849187935035,1,0.335483011759396,0.790066439938886,13064
"13088",1,1,0.412993039443155,1,0.424078773042723,0.767414362497176,13088
"13089",1,1,0.412993039443155,1,0.395781233391527,0.761754854566937,13089
"13090",1,1,0.424593967517401,1,0.361121179487442,0.757143029400969,13090
"13295",1,1,0.962877030162413,1,0.599735343290562,0.912522474690595,13295
"13296",1,1,0.918793503480278,1,0.6086377413131,0.905486248958676,13296
"13300",0.666150269559686,0.125,0.881670533642691,0.358113757235106,0.34289750282847,0.474766412653191,13300
"13309",1,1,0.561484918793503,1,0.437809581938258,0.799858900146352,13309
"13330",1,1,0.345707656612529,1,0.370110381514921,0.74316360762549,13330
"13331",1,1,0.345707656612529,1,0.416860033140453,0.752513537950597,13331
"13332",1,1,0.345707656612529,1,0.415181680888457,0.752177867500197,13332
"13356",1,1,0.614849187935035,1,0.218565728300281,0.766682983247063,13356
"13359",1,1,0.169373549883991,1,0.158272635674147,0.665529237111627,13359
"13374",1,1,0.412993039443155,1,0.322901064834704,0.747178820855572,13374
"13404",0.719266958439321,0.0833333333333334,0.169373549883991,0.528931743163228,0.32543207011811,0.365267530987597,13404
"13405",1,1,0.169373549883991,1,0.320443032926273,0.697963316562053,13405
"13406",1,1,0.169373549883991,1,0.287312271748179,0.691337164326434,13406
"13407",1,1,0.169373549883991,1,0.260430974456312,0.685960904868061,13407
"13408",1,1,0.169373549883991,1,0.277590117077521,0.689392733392302,13408
"13601",1,1,0.510440835266821,1,0.453254327775672,0.792739032608499,13601
"13602",1,1,0.510440835266821,1,0.465250966684984,0.795138360390361,13602
"13603",1,1,0.561484918793503,1,0.454045963321948,0.80310617642309,13603
"13604",1,1,0.561484918793503,1,0.452739446318497,0.8028448730224,13604
"13623",1,1,0.412993039443155,1,0.353080312982558,0.753214670485143,13623
"13624",1,1,0.345707656612529,1,0.366269074375362,0.742395346197578,13624
"13648",1,1,0.614849187935035,1,0.254784858537593,0.773926809294526,13648
"13649",1,1,0.39907192575406,1,0.256848947413009,0.731184174633414,13649
"13650",1,1,0.39907192575406,1,0.315096733937412,0.742833731938295,13650
"13651",1,1,0.614849187935035,1,0.306627400883286,0.784295317763664,13651
"13653",1,1,0.169373549883991,1,0.227773602845502,0.679429430545899,13653
"13654",1,1,0.169373549883991,1,0.206658263350405,0.675206362646879,13654
"13665",1,1,0.412993039443155,1,0.366386015712091,0.755875811031049,13665
"13666",1,1,0.412993039443155,1,0.400041845614443,0.76260697701152,13666
"13667",1,1,0.412993039443155,1,0.421102746901063,0.766819157268844,13667
"13668",1,1,0.412993039443155,1,0.494985689188957,0.781595745726423,13668
"13669",1,1,0.412993039443155,1,0.435922461455962,0.769783100179824,13669
"13671",1,1,0.412993039443155,1,0.423804778005124,0.767359563489656,13671
"13672",1,1,0.424593967517401,1,0.469594491942774,0.778837691892035,13672
"13893",1,1,0.327146171693735,1,0.398510572030964,0.74513134874494,13893
"13894",1,1,0.327146171693735,1,0.451127877261825,0.755654809791112,13894
"13895",1,1,0.510440835266821,1,0.467779743503716,0.795644115754108,13895
"13896",1,1,0.510440835266821,1,0.445967884994244,0.791281744052213,13896
"13897",1,1,0.561484918793503,1,0.428286680307464,0.797954319820194,13897
"13938",1,1,0.345707656612529,1,0.370534992466551,0.743248529815816,13938
"13939",1,1,0.345707656612529,1,0.386590337624779,0.746459598847462,13939
"13940",1,1,0.39907192575406,1,0.351061819201831,0.750026748991178,13940
"13941",1,1,0.614849187935035,1,0.246908403204249,0.772351518227857,13941
"13942",1,1,0.39907192575406,1,0.262673871092515,0.732349159369315,13942
"13943",1,1,0.345707656612529,1,0.357642652247911,0.740670061772088,13943
"13944",1,1,0.345707656612529,1,0.388841157690936,0.746909762860693,13944
"13945",1,1,0.614849187935035,1,0.373241339010141,0.797618105389035,13945
